75.92
60.38
63.03
94.69
62.7
82.25
109.46
47.57
96.86
84.18
137.76
42.07
82.58
53.31
103.64
35.87
54.02
93.68
62.21
40.73
86.25
79.38
95.57
111.77
153.76
72.25
68.82
77.12
80.25
97.44
51.92
132.82
89.08
75.2
88.6
57.27
76.53
59.6
71.49
52.72
56.22
36.78
50.63
61.46
25.31
50.56
58.47
36.73
58.57
60.78
