25.69
11.8
13.4
12.35
13.77
14.67
14.32
11.07
9.13
12.62
9.793
13.51
12.06
13.43
12.33
11.79
15.5
15.52
12.53
10.91
13.19
11.62
10.63
10.78
12.67
18.62
9.191
21.57
13.67
11.39
12.27
10.52
12.83
12.02
14.3
11.93
22.27
12.9
13.03
9.559
16.65
12.14
10.83
11.69
13.32
11.85
17.23
20.87
11.07
18.83
16.29
17.31
13.61
12.99
13.34
11.59
19.75
16.2
14.9
12.64
13.28
19.89
11.91
14.96
15.23
13.96
12.88
16.26
10.52
18.04
9.768
15.83
10.19
12.45
13.09
12.12
10.64
